time	V(N002,VDD)*Id(M1)+V(N002,VDD)*Ig(M1)	V(N003,VDD)*Id(M2)+V(N002,VDD)*Ig(M2)	V(N003,VDD)*Id(M3)+V(N001,VDD)*Ig(M3)	V(N001,VDD)*Id(M5)+V(N003,VDD)*Ig(M5)	V(Vout,VDD)*Id(M7)+V(N001,VDD)*Ig(M7)	V(Vout)*Id(M8)+V(N001)*Ig(M8)	V(N001)*Id(M6)+V(N003)*Ig(M6)	V(N003)*Id(M4)+V(Vout)*Ig(M4)	V(N003)*I(C1)	V(Vout)*I(C2)
5.673435470378925e-06	1.156795e-07	6.866658e-09	1.207522e-08	-1.790104e-10	1.508921e-08	6.134738e-09	-8.796461e-09	1.753897e-07	-2.468789e-08	1.252546e-08
5.674656173503926e-06	1.165884e-07	1.097907e-08	1.641112e-08	-2.883583e-10	1.266790e-08	5.527048e-09	-1.017511e-08	1.919508e-07	-2.649753e-08	9.113626e-09
5.677097579753925e-06	1.170121e-07	2.315011e-08	3.262898e-08	-2.684063e-10	7.275220e-09	3.122031e-09	-1.027141e-08	2.007762e-07	-2.264048e-08	5.619004e-09
5.681980392253925e-06	1.140713e-07	4.595750e-08	8.638991e-08	1.520844e-09	2.389906e-09	8.955271e-10	-4.077625e-09	1.632387e-07	-8.571358e-09	1.767954e-10
5.683201095378926e-06	1.131048e-07	4.963648e-08	9.757349e-08	1.599192e-09	1.628917e-09	5.882423e-10	-2.899431e-09	1.537569e-07	-6.047887e-09	-8.607865e-11
5.685642501628926e-06	1.118351e-07	5.313519e-08	1.083860e-07	1.688223e-09	7.955983e-10	3.059476e-10	-1.717001e-09	1.432893e-07	-3.540531e-09	1.746690e-10
5.690525314128925e-06	1.109268e-07	5.735965e-08	1.188125e-07	2.059531e-09	6.524906e-11	3.410318e-11	-9.232682e-10	1.305439e-07	-1.808777e-09	8.331861e-11
5.700290939128925e-06	1.107325e-07	6.371743e-08	1.255051e-07	3.559680e-09	-3.784500e-10	-1.343668e-10	-7.600808e-10	1.116089e-07	-1.341771e-09	-1.170431e-12
5.710056564128925e-06	1.116355e-07	7.436742e-08	1.181688e-07	1.216976e-08	-1.770045e-09	-6.404744e-10	-1.398039e-09	8.247335e-08	-2.232269e-09	1.504600e-11
5.719822189128924e-06	1.121458e-07	9.156818e-08	7.601942e-08	3.612258e-08	-7.377255e-09	-2.030974e-09	-7.583638e-10	3.909496e-08	-1.500551e-09	2.179742e-09
5.729587814128924e-06	1.102062e-07	1.073204e-07	2.592516e-09	5.056865e-08	-1.199796e-08	2.065192e-09	3.615865e-09	9.235767e-09	-9.713023e-12	8.115943e-09
5.730808517253924e-06	1.100460e-07	1.082379e-07	-1.494366e-09	4.704946e-08	-1.113772e-08	4.923872e-09	4.387485e-09	7.867655e-09	1.454147e-12	7.864933e-09
5.733249923503924e-06	1.098208e-07	1.077320e-07	9.247942e-10	3.297419e-08	-8.004910e-09	2.782247e-08	4.964236e-09	9.414850e-10	1.380054e-11	-3.398746e-09
5.738132736003924e-06	1.075413e-07	1.015322e-07	3.407478e-10	3.542631e-09	-1.491059e-09	1.018776e-07	1.300316e-09	-2.332558e-08	6.753355e-10	-4.413117e-08
5.739090663557838e-06	1.064335e-07	9.789252e-08	-1.125554e-09	-1.966965e-09	1.097747e-10	1.096835e-07	-2.647163e-10	-2.536716e-08	1.341808e-09	-4.956351e-08
5.741006518665666e-06	1.043245e-07	8.721228e-08	-3.503520e-09	-8.561662e-09	3.448127e-09	9.813382e-08	-2.068800e-09	-2.140752e-08	4.005632e-09	-4.571092e-08
5.744838228881323e-06	1.030360e-07	6.693518e-08	-3.761577e-09	-9.548146e-09	6.450366e-09	4.712049e-08	5.709516e-10	-6.064610e-09	1.000888e-08	-1.969082e-08
5.751543235802235e-06	1.034426e-07	3.606390e-08	-1.841251e-09	-5.313525e-09	1.408163e-09	9.015732e-10	2.910719e-08	4.567243e-09	1.782854e-08	-1.078904e-09
5.758421580802139e-06	1.058079e-07	1.375510e-08	5.467621e-09	9.019857e-10	1.474964e-08	-1.165771e-08	5.631250e-08	2.211207e-09	1.470859e-08	1.219296e-10
5.768187205802139e-06	1.089540e-07	1.824508e-09	1.143570e-08	4.679028e-09	5.414734e-08	-9.737710e-10	1.922894e-08	1.215820e-08	3.717146e-09	8.219529e-09
5.777952830802138e-06	1.145749e-07	2.561292e-09	4.861156e-10	-1.899512e-09	2.293659e-08	4.256374e-09	-9.669062e-09	1.109099e-07	-1.862878e-08	2.150626e-08
5.787718455802138e-06	1.176403e-07	4.590069e-08	1.730370e-08	2.521701e-08	-3.157642e-09	-6.043523e-10	-8.939683e-09	1.017530e-07	-1.475232e-08	4.598998e-09
5.797484080802137e-06	1.059882e-07	1.010842e-07	-2.238999e-10	5.096167e-08	-1.608149e-08	-4.746510e-11	1.651005e-09	5.822752e-09	1.036750e-09	1.358855e-08
5.798698297421881e-06	1.061051e-07	1.029308e-07	-3.406658e-09	4.753631e-08	-1.438324e-08	1.188149e-09	2.015331e-09	5.552938e-09	6.572315e-10	1.321584e-08
5.801126730661369e-06	1.093632e-07	1.045748e-07	-1.041845e-09	3.868244e-08	-8.936260e-09	5.923371e-09	3.213868e-09	8.813546e-09	2.231688e-11	5.834493e-09
5.805983597140345e-06	1.091022e-07	1.000618e-07	5.497770e-10	1.979572e-08	-4.596687e-09	3.868570e-08	3.048617e-09	1.363774e-09	3.120921e-10	-1.220624e-08
5.814935766963920e-06	1.047627e-07	6.982461e-08	-2.120649e-09	-4.466016e-09	3.365657e-09	4.727440e-08	2.846418e-09	8.140099e-10	7.144190e-09	-1.913990e-08
5.824278604274823e-06	1.042156e-07	3.273332e-08	-7.104295e-10	-4.121450e-09	1.239809e-09	-7.890753e-10	3.884525e-08	4.265149e-09	1.611746e-08	-1.980894e-09
5.833163356418526e-06	1.069800e-07	8.697534e-09	9.016406e-09	3.245678e-09	2.597134e-08	-9.521075e-09	4.587777e-08	7.734328e-10	1.092485e-08	3.490578e-10
5.842928981418525e-06	1.096585e-07	1.130976e-09	7.905147e-09	3.021981e-09	5.282483e-08	1.503919e-09	9.183443e-09	3.298440e-08	7.827467e-10	1.156538e-08
5.852694606418525e-06	1.133777e-07	9.608229e-10	2.935518e-09	-1.850570e-09	1.502502e-08	6.531141e-09	-8.178725e-09	1.597107e-07	-1.673866e-08	2.635322e-08
5.853915309543525e-06	1.148726e-07	2.864873e-09	5.628041e-09	-2.572080e-09	1.063325e-08	5.666665e-09	-1.101158e-08	1.910554e-07	-2.248479e-08	2.118828e-08
5.856356715793525e-06	1.172196e-07	1.349580e-08	2.144750e-08	-2.322313e-09	6.003712e-09	2.951790e-09	-1.306175e-08	2.259885e-07	-2.690895e-08	8.279413e-09
5.861239528293525e-06	1.153400e-07	3.552673e-08	6.578163e-08	6.389991e-10	2.755078e-09	1.077071e-09	-6.555606e-09	1.929961e-07	-1.389366e-08	7.923291e-10
5.868568799197963e-06	1.116051e-07	5.150798e-08	1.079680e-07	1.525563e-09	4.830485e-10	1.936810e-10	-1.571678e-09	1.484640e-07	-3.259242e-09	1.638587e-10
5.878334424197962e-06	1.105701e-07	5.893948e-08	1.229855e-07	2.238615e-09	-2.695804e-10	-9.548659e-11	-6.422735e-10	1.258048e-07	-1.198454e-09	-3.119845e-12
5.888100049197962e-06	1.107784e-07	6.486548e-08	1.258714e-07	3.979589e-09	-4.354404e-10	-1.550001e-10	-7.918809e-10	1.083134e-07	-1.380211e-09	-2.778151e-12
5.897865674197961e-06	1.118674e-07	7.687218e-08	1.119687e-07	1.632750e-08	-2.652636e-09	-9.600618e-10	-1.532806e-09	7.543870e-08	-2.369754e-09	9.300902e-11
5.907631299197961e-06	1.121087e-07	9.490894e-08	6.097226e-08	4.087577e-08	-8.594959e-09	-1.639350e-09	-2.221258e-10	3.140399e-08	-1.217847e-09	2.620387e-09
5.917396924197961e-06	1.093223e-07	1.073998e-07	1.903648e-09	4.081631e-08	-1.017575e-08	7.376161e-09	4.464048e-09	6.964326e-09	8.933720e-11	8.251992e-09
5.918617627322961e-06	1.093252e-07	1.080144e-07	1.056227e-10	3.624103e-08	-8.965489e-09	1.393552e-08	5.101943e-09	4.825438e-09	6.117886e-11	5.598063e-09
5.921059033572961e-06	1.091237e-07	1.058915e-07	1.853119e-09	2.173181e-08	-5.645843e-09	4.896453e-08	4.539689e-09	-5.269040e-09	1.188597e-10	-1.436803e-08
5.925941846072961e-06	1.061753e-07	9.011846e-08	-1.160825e-09	-9.692135e-10	1.316190e-09	8.629915e-08	1.726167e-10	-1.409904e-08	2.430157e-09	-3.794262e-08
5.933106407959347e-06	1.032203e-07	5.773468e-08	-3.094943e-09	-8.026152e-09	5.828647e-09	2.577082e-08	5.089390e-09	2.108984e-09	1.240359e-08	-8.939607e-09
5.939799528029425e-06	1.038152e-07	2.918842e-08	-1.137697e-09	-4.153968e-09	-1.721649e-09	-6.266257e-09	4.300041e-08	3.714429e-09	1.843584e-08	-4.494499e-11
5.946741705157985e-06	1.065854e-07	9.700720e-09	7.528330e-09	2.346883e-09	1.771831e-08	-1.380559e-08	5.892479e-08	7.461882e-10	1.228223e-08	1.083527e-09
5.956507330157985e-06	1.096210e-07	1.404401e-09	1.001293e-08	3.774150e-09	4.841753e-08	1.645757e-09	1.320023e-08	3.674119e-08	9.359149e-10	1.166281e-08
5.966272955157985e-06	1.132367e-07	4.675180e-09	8.948961e-09	-1.572360e-09	1.707780e-08	4.509998e-09	-6.734474e-09	1.516725e-07	-1.344083e-08	1.981055e-08
5.976038580157984e-06	1.171497e-07	3.902214e-08	8.091538e-08	1.788870e-09	3.433589e-09	-1.006624e-09	-7.537546e-09	1.913118e-07	-1.684456e-08	-1.105420e-08
5.977259283282985e-06	1.158005e-07	4.415607e-08	9.325380e-08	1.887243e-09	2.478913e-09	-9.289402e-10	-5.511416e-09	1.796261e-07	-1.235075e-08	-9.377930e-09
5.979700689532984e-06	1.121403e-07	4.834519e-08	1.047183e-07	1.113461e-09	4.628965e-10	8.701931e-11	-1.835009e-09	1.597260e-07	-3.931995e-09	-7.903438e-10
5.984583502032984e-06	1.107908e-07	5.240499e-08	1.140711e-07	1.267743e-09	-2.118778e-11	2.267996e-11	-8.841808e-10	1.461166e-07	-1.810443e-09	2.652850e-10
5.994349127032984e-06	1.106033e-07	5.793988e-08	1.218647e-07	2.057868e-09	-2.329488e-10	-8.297210e-11	-6.613148e-10	1.288640e-07	-1.263162e-09	-8.521954e-12
6.004114752032983e-06	1.107026e-07	6.361254e-08	1.255639e-07	3.506957e-09	-3.880343e-10	-1.370917e-10	-7.395150e-10	1.118661e-07	-1.311415e-09	8.262533e-12
6.013880377032983e-06	1.115964e-07	7.395275e-08	1.191284e-07	1.148478e-08	-1.623684e-09	-5.864239e-10	-1.368229e-09	8.365440e-08	-2.203382e-09	1.621530e-11
6.023646002032983e-06	1.121324e-07	9.090572e-08	7.868657e-08	3.509958e-08	-7.136411e-09	-2.046076e-09	-8.360582e-10	4.052548e-08	-1.543243e-09	1.973536e-09
6.033411627032982e-06	1.103770e-07	1.071965e-07	2.781748e-09	5.180183e-08	-1.224183e-08	1.425517e-09	3.378652e-09	9.481065e-09	-1.764259e-11	7.991289e-09
6.034632330157983e-06	1.101851e-07	1.081661e-07	-1.745747e-09	4.859119e-08	-1.146442e-08	3.894412e-09	4.153795e-09	8.164219e-09	-2.645783e-12	7.993691e-09
6.037073736407983e-06	1.099185e-07	1.078412e-07	6.411310e-10	3.496995e-08	-8.399621e-09	2.434441e-08	4.910636e-09	2.019741e-09	4.541393e-12	-1.751441e-09
6.041956548907982e-06	1.081444e-07	9.959399e-08	9.567013e-10	1.011307e-08	-1.915226e-09	7.582221e-08	2.454457e-09	-1.139516e-08	6.235086e-10	-3.104558e-08
6.049984954964287e-06	1.039996e-07	7.005897e-08	-2.895134e-09	-7.904992e-09	6.308651e-09	3.533575e-08	5.304451e-10	1.856753e-09	8.113515e-09	-1.246142e-08
6.056105739277796e-06	1.028221e-07	4.289215e-08	-2.884661e-09	-7.122639e-09	1.501478e-09	2.269248e-09	2.182519e-08	4.025850e-09	1.756496e-08	-5.079303e-10
6.063089968796704e-06	1.051960e-07	1.761394e-08	3.219803e-09	-8.931404e-10	1.045614e-08	-1.230359e-08	5.975912e-08	3.363359e-09	1.614452e-08	8.570804e-13
6.072855593796704e-06	1.085374e-07	2.483171e-09	1.270848e-08	5.265987e-09	6.033565e-08	-2.690678e-09	2.545502e-08	-1.218469e-09	5.335022e-09	2.029422e-09
6.082124100347565e-06	1.123071e-07	-2.036809e-11	-4.969016e-09	-2.709952e-09	3.967020e-08	3.004000e-09	-6.662026e-09	5.899566e-08	-1.074266e-08	1.921528e-08
6.091218936630133e-06	1.206086e-07	2.553058e-08	4.289053e-09	2.157517e-09	6.910464e-09	9.934529e-10	-1.314018e-08	1.444593e-07	-3.161486e-08	-6.048217e-10
6.092431944976188e-06	1.203802e-07	3.471596e-08	7.883437e-09	3.520257e-09	6.750758e-09	8.170807e-10	-1.031140e-08	1.340349e-07	-2.761686e-08	-3.765125e-09
6.094857961668299e-06	1.177405e-07	5.057138e-08	1.368506e-08	5.171646e-09	4.766826e-09	1.180735e-09	-6.231700e-09	1.010320e-07	-1.590098e-08	-2.474083e-10
6.099709995052520e-06	1.153545e-07	7.376683e-08	1.930464e-08	1.866893e-08	3.877026e-11	3.470120e-10	-2.853405e-09	6.306718e-08	-7.000480e-09	3.055643e-09
6.109414061820964e-06	1.116710e-07	1.063496e-07	1.415720e-10	5.219468e-08	-1.143389e-08	5.890993e-10	2.935628e-09	1.219778e-08	-2.664061e-10	6.825375e-09
6.110634764945965e-06	1.111094e-07	1.081163e-07	-1.550744e-09	5.067874e-08	-1.137345e-08	2.286119e-09	3.732126e-09	9.441789e-09	-1.064674e-10	7.168132e-09
6.113076171195964e-06	1.101968e-07	1.078307e-07	1.144420e-10	3.815015e-08	-8.946647e-09	1.810519e-08	4.678005e-09	4.120341e-09	-1.620691e-11	9.550676e-10
6.117958983695964e-06	1.086288e-07	1.044338e-07	1.822058e-09	1.092122e-08	-3.019021e-09	7.923612e-08	3.199775e-09	-1.586324e-08	2.653776e-10	-3.108460e-08
6.119078926411414e-06	1.075582e-07	1.011642e-07	5.290706e-10	3.915214e-09	-1.385854e-09	9.418171e-08	1.528951e-09	-2.000542e-08	6.952799e-10	-4.025723e-08
6.121318811842314e-06	1.050674e-07	8.990703e-08	-2.605542e-09	-6.090032e-09	2.351498e-09	9.753324e-08	-1.343728e-09	-2.023599e-08	3.099822e-09	-4.478372e-08
6.125798582704114e-06	1.031313e-07	6.667278e-08	-3.629056e-09	-9.257060e-09	6.386217e-09	4.580605e-08	5.440588e-10	-5.134330e-09	9.991994e-09	-1.886459e-08
6.131925349635955e-06	1.032359e-07	3.830810e-08	-2.123787e-09	-5.785237e-09	2.024634e-09	2.797117e-09	2.447021e-08	4.561792e-09	1.782808e-08	-1.224475e-09
6.138549479205556e-06	1.054547e-07	1.570243e-08	4.444615e-09	1.319718e-10	1.210684e-08	-1.138477e-08	5.621407e-08	2.624581e-09	1.573038e-08	6.796934e-11
6.148315104205556e-06	1.087283e-07	2.151971e-09	1.203329e-08	4.967801e-09	5.353692e-08	-1.894853e-09	2.211650e-08	6.162447e-09	4.595304e-09	6.792637e-09
6.158080729205556e-06	1.151383e-07	2.356954e-09	-2.956796e-09	-1.172589e-09	2.510066e-08	3.913849e-09	-1.095753e-08	1.013852e-07	-2.052511e-08	2.156374e-08
6.167846354205555e-06	1.181126e-07	5.217553e-08	5.322464e-09	3.174107e-08	-4.953221e-09	-5.328348e-10	-9.161355e-09	8.529420e-08	-1.315170e-08	7.132616e-09
6.176442014337181e-06	1.039488e-07	1.021836e-07	-4.906171e-09	4.665566e-08	-1.629879e-08	3.118348e-09	2.350498e-09	2.364278e-09	7.994929e-10	1.602397e-08
6.177567195713274e-06	1.043882e-07	1.038310e-07	-5.174547e-09	4.257291e-08	-1.413347e-08	5.281089e-09	2.881289e-09	2.812227e-09	4.288290e-10	1.486052e-08
6.179817558465461e-06	1.089047e-07	1.060938e-07	1.147437e-10	3.341025e-08	-7.911744e-09	1.773022e-08	4.436231e-09	4.240136e-09	5.059262e-11	1.543577e-09
6.184318283969833e-06	1.084542e-07	9.975966e-08	9.855897e-10	1.217358e-08	-2.580957e-09	6.388681e-08	2.705192e-09	-7.239606e-09	5.435238e-10	-2.500022e-08
6.191791530902305e-06	1.041442e-07	7.171606e-08	-2.803902e-09	-7.278858e-09	5.806836e-09	4.660277e-08	3.048555e-10	-1.451635e-09	7.499328e-09	-1.833428e-08
6.198066609225624e-06	1.030300e-07	4.391572e-08	-2.800988e-09	-7.012109e-09	2.756464e-09	5.410011e-09	2.050361e-08	3.995901e-09	1.667660e-08	-1.746668e-09
6.205485548587634e-06	1.053137e-07	1.722523e-08	3.950327e-09	-4.412395e-10	1.146672e-08	-1.169161e-08	5.754785e-08	2.866555e-09	1.587918e-08	2.866711e-11
6.215251173587634e-06	1.085726e-07	2.364858e-09	1.239046e-08	5.148275e-09	5.557685e-08	-2.001840e-09	2.406979e-08	6.746231e-10	5.183524e-09	4.504234e-09
6.224668211094838e-06	1.143581e-07	1.121419e-09	-4.779160e-09	-2.311019e-09	3.204261e-08	3.574351e-09	-9.914580e-09	8.368715e-08	-1.811060e-08	2.086148e-08
6.234433836094838e-06	1.178888e-07	4.303636e-08	-2.498604e-09	2.473621e-08	-2.471500e-09	5.905772e-10	-1.125536e-08	9.194172e-08	-1.523766e-08	1.164596e-08
6.244199461094837e-06	1.055138e-07	1.026141e-07	-4.424872e-09	4.309515e-08	-1.392096e-08	4.025925e-09	2.735509e-09	5.495565e-09	7.692691e-10	1.314518e-08
6.245369864625593e-06	1.057965e-07	1.048333e-07	-3.853870e-09	3.989627e-08	-1.233096e-08	6.596095e-09	3.302739e-09	4.544551e-09	3.623235e-10	1.198108e-08
6.247710671687106e-06	1.091143e-07	1.061910e-07	6.998341e-10	3.020420e-08	-7.164073e-09	2.391962e-08	4.554192e-09	2.434467e-09	5.069434e-11	-1.709893e-09
6.252392285810132e-06	1.074068e-07	1.008830e-07	2.304402e-10	3.875829e-09	-1.724943e-09	8.510878e-08	1.446926e-09	-1.774827e-08	8.299279e-10	-3.503874e-08
6.253422131964425e-06	1.061993e-07	9.697097e-08	-1.157537e-09	-1.858932e-09	-2.393758e-10	9.483386e-08	-6.453903e-11	-2.069016e-08	1.601349e-09	-4.133099e-08
6.255481824273011e-06	1.042022e-07	8.561964e-08	-3.347323e-09	-8.198354e-09	2.910018e-09	8.972701e-08	-1.731382e-09	-1.882096e-08	4.408530e-09	-4.123203e-08
6.259601208890184e-06	1.030371e-07	6.419692e-08	-3.552072e-09	-9.091464e-09	5.933632e-09	4.440330e-08	1.446883e-09	-5.171401e-09	1.076933e-08	-1.854610e-08
6.266379894005105e-06	1.036830e-07	3.391381e-08	-1.398047e-09	-4.747282e-09	1.336798e-09	7.055462e-11	3.187106e-08	4.760173e-09	1.769568e-08	-1.159322e-09
6.273453827347558e-06	1.061289e-07	1.220842e-08	6.520556e-09	1.638599e-09	1.742986e-08	-1.125125e-08	5.426952e-08	1.975751e-09	1.373907e-08	1.150489e-10
6.283219452347557e-06	1.091396e-07	1.600414e-09	1.063547e-08	4.306138e-09	5.455816e-08	-4.030263e-10	1.632734e-08	1.794859e-08	2.962905e-09	9.290161e-09
6.292985077347557e-06	1.139537e-07	2.729395e-09	3.423459e-09	-2.001247e-09	2.159782e-08	4.489449e-09	-8.374443e-09	1.214742e-07	-1.641621e-08	2.130491e-08
6.302750702347556e-06	1.170873e-07	4.101187e-08	3.492351e-08	1.622918e-08	-2.605487e-10	2.319270e-10	-8.424185e-09	1.258545e-07	-1.560827e-08	3.860035e-09
6.312516327347556e-06	1.134209e-07	9.184799e-08	4.327774e-08	4.409029e-08	-8.417958e-09	-6.198964e-10	-4.793950e-10	3.802271e-08	-2.267298e-09	3.456498e-09
6.322281952347556e-06	1.099463e-07	1.044612e-07	1.280602e-08	3.132087e-08	-7.239704e-09	4.087174e-08	3.066611e-09	3.018946e-10	1.390040e-12	-1.197043e-08
6.332047577347555e-06	1.059421e-07	8.401565e-08	-9.755265e-10	-6.394860e-10	2.620302e-09	5.844464e-08	1.329512e-09	-2.502723e-09	3.494692e-09	-2.289647e-08
6.341813202347555e-06	1.034463e-07	4.408668e-08	-2.922569e-09	-6.644111e-09	2.760745e-09	6.990564e-09	3.057718e-08	3.470129e-09	1.524542e-08	-3.268336e-09
6.351578827347554e-06	1.063780e-07	1.220382e-08	6.571377e-09	1.454403e-09	1.983783e-08	-1.273125e-08	5.753669e-08	1.406081e-09	1.262084e-08	1.196852e-10
6.361344452347554e-06	1.091804e-07	1.591604e-09	1.100092e-08	4.431582e-09	5.412630e-08	-1.899489e-09	1.750093e-08	1.872154e-08	2.873364e-09	9.642004e-09
6.371110077347554e-06	1.142370e-07	3.179100e-09	3.165077e-09	-1.973511e-09	2.091616e-08	4.404889e-09	-8.930346e-09	1.227129e-07	-1.741230e-08	2.125003e-08
6.380875702347553e-06	1.173016e-07	4.405179e-08	2.942285e-08	2.006284e-08	-1.657818e-09	-3.105740e-10	-8.461169e-09	1.154905e-07	-1.510973e-08	3.240546e-09
6.390641327347553e-06	1.130086e-07	9.424847e-08	2.969372e-08	4.458077e-08	-8.909723e-09	1.334233e-09	2.718049e-10	2.943747e-08	-1.731480e-09	1.403898e-09
6.400406952347552e-06	1.097749e-07	1.043981e-07	6.775745e-09	2.629177e-08	-5.359832e-09	4.447314e-08	3.133878e-09	-1.824470e-09	3.145608e-11	-1.486464e-08
6.410172577347552e-06	1.059432e-07	8.350280e-08	-1.067910e-09	-2.414513e-09	3.893209e-09	5.025341e-08	1.254187e-09	1.628351e-10	3.590762e-09	-1.884728e-08
6.419938202347552e-06	1.033429e-07	4.313493e-08	-3.112037e-09	-6.966502e-09	1.705608e-09	3.386671e-09	3.378529e-08	3.370472e-09	1.570208e-08	-1.979125e-09
6.429703827347551e-06	1.064833e-07	1.160803e-08	6.564310e-09	1.457194e-09	2.000443e-08	-1.336653e-08	5.990212e-08	1.364304e-09	1.225812e-08	2.885037e-10
6.439469452347551e-06	1.092325e-07	1.486226e-09	1.105026e-08	4.453529e-09	5.442376e-08	-3.458954e-10	1.747415e-08	1.830970e-08	2.705581e-09	9.266334e-09
6.449235077347550e-06	1.138729e-07	2.692502e-09	3.631835e-09	-1.984410e-09	2.157684e-08	4.507909e-09	-8.257599e-09	1.218127e-07	-1.621811e-08	2.127719e-08
6.459000702347550e-06	1.170471e-07	4.028436e-08	3.784372e-08	1.484217e-08	1.841333e-10	4.025651e-10	-8.339447e-09	1.292080e-07	-1.562998e-08	3.933993e-09
6.468675561537354e-06	1.135199e-07	9.089875e-08	5.027449e-08	4.312089e-08	-8.096852e-09	-1.092905e-09	-7.710410e-10	4.151175e-08	-2.456737e-09	3.877930e-09
6.478441186537354e-06	1.100781e-07	1.044004e-07	1.610925e-08	3.345080e-08	-7.987114e-09	3.787683e-08	2.981620e-09	1.684558e-09	-2.273056e-11	-1.024860e-08
6.488206811537354e-06	1.060202e-07	8.473309e-08	-8.696533e-10	5.472295e-10	1.914996e-09	6.152738e-08	1.373165e-09	-3.490605e-09	3.321083e-09	-2.442987e-08
6.497972436537353e-06	1.034784e-07	4.508646e-08	-2.890944e-09	-6.584523e-09	3.273803e-09	9.262056e-09	2.864310e-08	3.566474e-09	1.494633e-08	-4.014999e-09
6.507738061537353e-06	1.062717e-07	1.275716e-08	6.359536e-09	1.299930e-09	1.866928e-08	-1.275379e-08	5.755590e-08	1.349833e-09	1.291274e-08	1.157420e-10
6.517503686537353e-06	1.091705e-07	1.726533e-09	1.121907e-08	4.476322e-09	5.227721e-08	-3.229086e-09	1.810962e-08	2.147173e-08	2.903552e-09	1.035194e-08
6.527269311537352e-06	1.147217e-07	4.222736e-09	3.071958e-09	-1.673765e-09	1.941610e-08	4.257175e-09	-9.797427e-09	1.270228e-07	-1.893545e-08	2.108803e-08
6.537034936537352e-06	1.175178e-07	4.932468e-08	2.437107e-08	2.548091e-08	-3.659478e-09	-9.868467e-10	-8.448125e-09	1.036126e-07	-1.409064e-08	2.487809e-09
6.546800561537351e-06	1.064669e-07	1.011178e-07	1.013930e-09	4.991772e-08	-1.738928e-08	2.223094e-09	1.418999e-09	-2.527858e-10	1.104776e-09	1.736332e-08
6.548018376177817e-06	1.064555e-07	1.025638e-07	-2.846101e-09	4.624439e-08	-1.515542e-08	2.613603e-09	1.737598e-09	1.152497e-09	7.644868e-10	1.611943e-08
6.550454005458748e-06	1.093213e-07	1.036219e-07	-1.084157e-09	3.775288e-08	-8.739876e-09	4.373321e-09	2.826359e-09	9.693993e-09	4.289120e-11	6.209260e-09
6.555325264020611e-06	1.092074e-07	9.957449e-08	3.129726e-10	2.070305e-08	-4.859612e-09	3.228443e-08	2.898267e-09	3.627430e-09	2.826944e-10	-9.213932e-09
6.564287099097647e-06	1.048856e-07	7.014437e-08	-2.021966e-09	-3.711145e-09	2.550462e-09	4.910176e-08	2.606239e-09	4.281711e-10	6.924867e-09	-2.028918e-08
6.573665321810958e-06	1.043421e-07	3.381362e-08	-2.590017e-10	-3.859643e-09	2.709375e-09	2.514902e-09	3.505876e-08	4.698910e-09	1.547540e-08	-3.072473e-09
6.583430946810958e-06	1.071564e-07	8.148390e-09	9.563141e-09	3.642840e-09	3.178925e-08	-8.078506e-09	3.852979e-08	8.906730e-10	1.033042e-08	-1.501014e-10
6.593196571810957e-06	1.095716e-07	9.393552e-10	6.507992e-09	2.591849e-09	5.887270e-08	1.119493e-09	7.298232e-09	2.466860e-08	1.165754e-09	1.038330e-08
6.602962196810957e-06	1.123710e-07	2.247289e-09	6.593679e-09	-1.210362e-09	2.091642e-08	4.810928e-09	-5.126243e-09	1.385555e-07	-1.028268e-08	2.104240e-08
6.612727821810956e-06	1.137836e-07	2.210007e-08	4.791071e-08	-4.227318e-10	2.778959e-09	1.391269e-09	-5.861342e-09	2.028152e-07	-1.203855e-08	3.734411e-09
6.622493446810956e-06	1.123529e-07	4.746194e-08	9.691524e-08	1.365757e-09	-4.290615e-10	-1.581943e-10	-2.479133e-09	1.613230e-07	-5.318107e-09	-8.783933e-11
6.632259071810956e-06	1.110723e-07	6.072326e-08	1.196244e-07	3.053662e-09	4.051297e-11	3.559759e-11	-1.047718e-09	1.200789e-07	-1.987232e-09	1.657443e-10
6.642024696810955e-06	1.110454e-07	6.968960e-08	1.260951e-07	6.453641e-09	-8.258164e-10	-2.989677e-10	-9.736355e-10	9.508593e-08	-1.618223e-09	-4.998733e-11
6.651790321810955e-06	1.126530e-07	8.175160e-08	1.159265e-07	1.526317e-08	-9.117331e-10	-1.481024e-09	-1.763551e-09	6.739783e-08	-3.074315e-09	-3.807982e-09
6.653011024935955e-06	1.128031e-07	8.422210e-08	1.123045e-07	1.799036e-08	-1.693873e-09	-1.488096e-09	-1.704659e-09	6.126456e-08	-2.893667e-09	-3.044413e-09
6.655452431185955e-06	1.128160e-07	9.058878e-08	9.390755e-08	2.927821e-08	-5.134075e-09	-1.816000e-09	-1.366037e-09	4.475045e-08	-2.104339e-09	1.726921e-10
6.660335243685955e-06	1.122188e-07	1.002043e-07	4.898285e-08	4.702818e-08	-1.003028e-08	-1.245419e-09	2.165043e-10	2.208929e-08	-9.043867e-10	2.297120e-09
6.670100868685954e-06	1.084808e-07	9.708586e-08	7.195698e-09	2.408398e-08	-6.743914e-09	4.238836e-08	2.359663e-09	1.402668e-09	6.708153e-10	-1.511261e-08
6.679866493685954e-06	1.046667e-07	6.748672e-08	-2.002127e-09	-3.261056e-09	2.575604e-09	4.957539e-08	4.103910e-09	4.522708e-10	7.707878e-09	-2.030383e-08
