time	V(N002,VDD)*Id(M1)+V(N002,VDD)*Ig(M1)	V(N003,VDD)*Id(M2)+V(N002,VDD)*Ig(M2)	V(N003,VDD)*Id(M3)+V(N001,VDD)*Ig(M3)	V(N001,VDD)*Id(M5)+V(N003,VDD)*Ig(M5)	V(Vout,VDD)*Id(M7)+V(N001,VDD)*Ig(M7)	V(Vout)*Id(M8)+V(N001)*Ig(M8)	V(N001)*Id(M6)+V(N003)*Ig(M6)	V(Vout)*I(C2)	V(N003)*Id(M4)+V(Vout)*Ig(M4)	V(N003)*I(C1)
1.910229628351679e-05	1.262566e-07	3.827162e-08	4.966394e-08	3.204250e-10	1.517795e-09	5.159217e-10	-3.722584e-09	-2.083962e-09	2.069145e-07	-5.154253e-08
1.910752651513279e-05	1.253196e-07	4.717265e-08	6.832986e-08	7.962404e-10	9.632859e-10	3.430335e-10	-2.294394e-09	-1.750524e-10	1.776054e-07	-3.120097e-08
1.911798697836480e-05	1.243449e-07	5.881199e-08	9.369044e-08	1.584688e-09	2.432685e-10	9.466327e-11	-1.062525e-09	3.317033e-10	1.433289e-07	-1.376867e-08
1.912983258894458e-05	1.240340e-07	6.784450e-08	1.058371e-07	2.987893e-09	-2.683301e-10	-9.311382e-11	-7.266625e-10	9.172252e-11	1.185578e-07	-8.443599e-09
1.914510822279816e-05	1.242220e-07	7.865669e-08	1.044431e-07	6.134878e-09	-8.484890e-10	-2.980298e-10	-7.989297e-10	1.810488e-11	9.103845e-08	-8.453689e-09
1.914739505404948e-05	1.243084e-07	8.071552e-08	1.022114e-07	7.101086e-09	-1.019532e-09	-3.592473e-10	-8.382276e-10	3.492641e-11	8.611947e-08	-8.772954e-09
1.915196871655212e-05	1.246432e-07	8.664897e-08	9.024499e-08	1.214129e-08	-2.052444e-09	-7.297877e-10	-9.905941e-10	2.890087e-10	7.231008e-08	-9.936144e-09
1.916111604155740e-05	1.249687e-07	1.013020e-07	4.836839e-08	3.032704e-08	-6.407139e-09	-1.805353e-09	-4.447566e-10	3.355611e-09	3.851224e-08	-7.205053e-09
1.917069406691270e-05	1.241120e-07	1.155483e-07	1.701780e-09	4.281958e-08	-9.791142e-09	7.790150e-10	2.560523e-09	1.045931e-08	1.044995e-08	-1.083913e-09
1.917219129032447e-05	1.238805e-07	1.167450e-07	-1.160729e-09	4.058183e-08	-9.284003e-09	2.926399e-09	3.229071e-09	1.059273e-08	8.294323e-09	-6.317960e-10
1.917518573714801e-05	1.234515e-07	1.169249e-07	5.506675e-10	2.980352e-08	-6.727080e-09	2.656539e-08	4.068185e-09	-7.903735e-09	5.067394e-09	-1.561260e-10
1.918117463079510e-05	1.223818e-07	1.130596e-07	1.727604e-09	8.216054e-09	-1.536410e-09	1.299208e-07	2.727285e-09	-1.013353e-07	-3.592995e-09	1.592611e-09
1.918716963232230e-05	1.211626e-07	1.029138e-07	-7.851820e-10	-2.588899e-09	1.807829e-09	1.715980e-07	-3.265523e-10	-1.441598e-07	-7.756340e-09	7.540984e-09
1.919410633323380e-05	1.204443e-07	8.642289e-08	-2.025381e-09	-4.822483e-09	3.699101e-09	9.361642e-08	-1.007391e-09	-7.817217e-08	-4.360495e-09	1.918405e-08
1.920059554071452e-05	1.203710e-07	7.048872e-08	-1.562133e-09	-3.952577e-09	3.319082e-09	2.371126e-08	2.505907e-10	-1.725629e-08	5.819626e-10	2.971628e-08
1.920672196480121e-05	1.203949e-07	5.627745e-08	-1.175274e-09	-3.142674e-09	1.650698e-09	4.103115e-09	2.767294e-09	-1.451013e-09	1.697791e-09	3.900850e-08
1.921626926881979e-05	1.206016e-07	3.645382e-08	-9.970474e-10	-2.269676e-09	-6.315937e-10	-1.891140e-09	1.502846e-08	-1.080963e-13	1.562212e-09	4.907292e-08
1.922489993464402e-05	1.210817e-07	2.150791e-08	7.387943e-10	-9.450896e-10	-2.213626e-09	-8.920362e-09	3.973738e-08	2.571860e-11	1.656548e-09	4.825163e-08
1.923288294190746e-05	1.215819e-07	1.034957e-08	8.951979e-09	2.835162e-09	2.319343e-08	-9.302172e-09	4.193152e-08	1.202281e-11	1.053895e-09	4.130903e-08
1.924218338199017e-05	1.221456e-07	2.634535e-09	1.010079e-08	4.099331e-09	7.363076e-08	-1.432272e-09	1.286983e-08	4.728904e-09	-5.531424e-10	2.809169e-08
1.925292054276866e-05	1.230641e-07	1.872842e-10	1.597127e-10	1.478237e-10	7.825466e-08	7.809373e-10	4.247884e-10	2.509952e-08	-5.483328e-10	4.492983e-09
1.926150620134196e-05	1.234007e-07	-1.216361e-10	-3.164939e-10	-1.565794e-10	5.772414e-08	1.223702e-09	-3.528805e-10	3.995128e-08	2.644087e-09	-2.839059e-09
1.927218599986061e-05	1.234902e-07	-7.280169e-11	6.406115e-11	-1.254991e-10	3.419054e-08	1.671472e-09	-4.472056e-10	5.212600e-08	3.326123e-08	-5.847198e-09
1.928666815506099e-05	1.245848e-07	1.625679e-09	5.106037e-09	6.316573e-10	1.248738e-08	3.149419e-09	-1.454741e-09	4.942509e-08	1.340588e-07	-3.147376e-08
1.928878254998425e-05	1.248464e-07	2.903186e-09	5.702623e-09	1.476653e-10	9.338346e-09	2.785259e-09	-2.336807e-09	4.550272e-08	1.610435e-07	-3.929779e-08
1.929301133983079e-05	1.255069e-07	8.391083e-09	8.974917e-09	-1.207000e-09	3.536172e-09	1.251158e-09	-4.532675e-09	3.265810e-08	2.119193e-07	-5.707805e-08
1.930146891952385e-05	1.262311e-07	2.553165e-08	3.094794e-08	-5.355695e-10	1.379077e-09	5.989641e-10	-4.609659e-09	8.137170e-09	2.276749e-07	-6.092003e-08
1.930892864850265e-05	1.256639e-07	4.089399e-08	5.711566e-08	4.555458e-10	1.048670e-09	3.890563e-10	-2.951161e-09	7.481503e-10	1.955136e-07	-4.004822e-08
1.931905559071737e-05	1.245663e-07	5.479935e-08	8.639368e-08	1.260247e-09	4.001193e-10	1.527455e-10	-1.336853e-09	4.285557e-10	1.547730e-07	-1.770686e-08
1.933150170205836e-05	1.240598e-07	6.509791e-08	1.038338e-07	2.435769e-09	-1.363802e-10	-4.533322e-11	-7.599322e-10	1.135373e-10	1.259962e-07	-9.154202e-09
1.934703347064284e-05	1.244179e-07	7.853065e-08	9.690920e-08	9.129481e-09	-1.526272e-09	-5.510606e-10	-1.010190e-09	1.849537e-10	9.108963e-08	-1.023102e-08
1.936290714434700e-05	1.247062e-07	9.812756e-08	5.407357e-08	2.733282e-08	-5.892990e-09	-7.074100e-10	-3.355772e-10	2.929309e-09	4.281441e-08	-6.915038e-09
1.937807119082919e-05	1.233740e-07	1.121909e-07	9.786931e-09	2.375927e-08	-5.535719e-09	5.021617e-08	2.702742e-09	-3.303903e-08	7.299402e-09	-1.117932e-10
1.938678021296548e-05	1.219015e-07	1.103234e-07	1.131591e-09	2.942047e-09	-4.371240e-10	1.435636e-07	1.725625e-09	-1.149624e-07	-5.257141e-09	2.977045e-09
1.938784622638304e-05	1.216280e-07	1.087144e-07	5.656746e-10	5.417171e-10	1.602482e-10	1.593472e-07	1.031626e-09	-1.301227e-07	-6.794917e-09	4.061996e-09
1.938997825321816e-05	1.210682e-07	1.037907e-07	-7.129705e-10	-2.548212e-09	1.118037e-09	1.743757e-07	-2.372615e-10	-1.459991e-07	-8.721995e-09	7.495146e-09
1.939424230688839e-05	1.205350e-07	9.309900e-08	-1.793954e-09	-4.549840e-09	2.546419e-09	1.441696e-07	-1.017565e-09	-1.219874e-07	-7.870679e-09	1.485203e-08
1.939964837842691e-05	1.203995e-07	7.955225e-08	-1.859372e-09	-4.460054e-09	3.528613e-09	7.854362e-08	-5.644317e-10	-6.514061e-08	-3.462895e-09	2.364979e-08
1.940599037831461e-05	1.204154e-07	6.441403e-08	-1.432207e-09	-3.610014e-09	3.080184e-09	2.320430e-08	9.739963e-10	-1.714185e-08	8.079586e-10	3.322548e-08
1.941424604573009e-05	1.204740e-07	4.627830e-08	-1.020255e-09	-2.630702e-09	8.752451e-10	1.862015e-09	6.238234e-09	-6.419828e-10	1.763360e-09	4.465093e-08
1.942262003715555e-05	1.207437e-07	3.012335e-08	-7.065409e-10	-1.872270e-09	-1.306870e-09	-4.056124e-09	2.248499e-08	2.105680e-12	1.622513e-09	5.048288e-08
1.943070005021491e-05	1.212939e-07	1.728033e-08	3.572113e-09	3.725674e-10	5.949700e-10	-1.051794e-08	4.566712e-08	7.562436e-11	1.656555e-09	4.545631e-08
1.943918960270581e-05	1.218065e-07	6.986518e-09	1.148087e-08	4.294736e-09	3.780116e-08	-5.638533e-09	2.851604e-08	9.388294e-11	5.721270e-10	3.667048e-08
1.944830859149752e-05	1.223662e-07	1.467641e-09	5.488128e-09	2.389843e-09	8.214053e-08	-1.690100e-11	5.359422e-09	7.887916e-09	-9.933245e-10	2.224239e-08
1.945773668252660e-05	1.231446e-07	1.071207e-10	1.070439e-10	8.533465e-11	7.783607e-08	8.534709e-10	2.415502e-10	2.713828e-08	-4.479465e-10	2.421034e-09
1.946629183494266e-05	1.233788e-07	-1.028591e-10	4.254683e-11	-2.005337e-11	5.588018e-08	1.318974e-09	-1.393113e-10	4.126780e-08	3.359990e-09	-2.230219e-09
1.947698461508812e-05	1.235394e-07	-1.825837e-11	-1.272725e-10	-2.664819e-10	3.218994e-08	1.620321e-09	-7.228045e-10	5.223726e-08	4.263388e-08	-7.484194e-09
1.949396834063801e-05	1.252377e-07	7.326446e-09	6.457701e-09	-1.178323e-09	6.629668e-09	1.154084e-09	-4.098106e-09	3.867538e-08	1.675256e-07	-4.907124e-08
1.950943238630879e-05	1.263614e-07	3.708878e-08	3.902630e-08	8.477836e-10	1.223997e-09	5.168430e-10	-4.106923e-09	6.446475e-09	1.900699e-07	-5.364288e-08
1.952121049117807e-05	1.253699e-07	6.356090e-08	7.915507e-08	3.647326e-09	8.181396e-10	2.706602e-10	-1.855841e-09	-1.815407e-09	1.326405e-07	-2.441098e-08
1.953429056505239e-05	1.245879e-07	8.213482e-08	9.250941e-08	9.651856e-09	-1.447804e-09	-5.101110e-10	-1.033400e-09	4.328606e-10	8.263055e-08	-1.080256e-08
1.954418553701228e-05	1.249247e-07	9.597578e-08	6.340482e-08	2.433152e-08	-4.947782e-09	-1.585680e-09	-8.037357e-10	1.889929e-09	5.006273e-08	-8.817613e-09
1.955523849573619e-05	1.244210e-07	1.133636e-07	7.071409e-09	4.223536e-08	-9.584502e-09	-2.254008e-10	1.796589e-09	8.550373e-09	1.512872e-08	-2.481723e-09
1.955800173541717e-05	1.240657e-07	1.159856e-07	-1.443891e-10	3.968339e-08	-9.013382e-09	4.965989e-09	2.947539e-09	7.194878e-09	1.000454e-08	-1.249183e-09
1.956352821477912e-05	1.231834e-07	1.164219e-07	1.774206e-09	2.111485e-08	-4.648398e-09	6.002504e-08	4.096381e-09	-3.717698e-08	1.926438e-09	1.601504e-10
1.956856050822625e-05	1.221939e-07	1.136234e-07	1.646715e-09	3.651991e-09	-5.120360e-10	1.663216e-07	2.140980e-09	-1.336063e-07	-7.938651e-09	1.762093e-09
1.956940850456944e-05	1.219285e-07	1.124137e-07	9.929905e-10	1.248439e-09	4.282509e-11	1.851500e-07	1.354193e-09	-1.517639e-07	-9.551598e-09	2.473598e-09
1.957110449725581e-05	1.213383e-07	1.087040e-07	-4.169039e-10	-2.117368e-09	9.525554e-10	2.011871e-07	-8.332617e-11	-1.690280e-07	-1.112150e-08	4.810078e-09
1.957449648262855e-05	1.206701e-07	1.002473e-07	-1.762891e-09	-4.638253e-09	2.336470e-09	1.752801e-07	-1.218887e-09	-1.490245e-07	-1.023237e-08	1.044230e-08
1.957945173213627e-05	1.203952e-07	8.750897e-08	-2.051437e-09	-4.904560e-09	3.579451e-09	1.031957e-07	-1.070746e-09	-8.656656e-08	-5.513917e-09	1.881187e-08
1.958497162747671e-05	1.203806e-07	7.376088e-08	-1.691886e-09	-4.166624e-09	3.594004e-09	3.893065e-08	-5.886336e-11	-3.045605e-08	-5.269108e-10	2.749358e-08
1.959259339475657e-05	1.203997e-07	5.598750e-08	-1.175056e-09	-3.126663e-09	1.774128e-09	5.307974e-09	2.663593e-09	-2.404320e-09	1.675948e-09	3.908559e-08
1.960071494173077e-05	1.205347e-07	3.886733e-08	-9.702709e-10	-2.324635e-09	-1.445371e-10	-5.000789e-10	1.049534e-08	-1.574597e-12	1.556369e-09	4.871689e-08
1.960734753400403e-05	1.208407e-07	2.675289e-08	-5.757242e-10	-1.702309e-09	-1.800308e-09	-5.671931e-09	2.807234e-08	4.989171e-12	1.647453e-09	5.058584e-08
1.961575277685813e-05	1.213843e-07	1.388495e-08	6.571398e-09	1.480700e-09	1.376634e-08	-1.088409e-08	4.733513e-08	-4.879755e-12	1.360920e-09	4.479030e-08
1.962520179965204e-05	1.219795e-07	4.168586e-09	1.194528e-08	4.654937e-09	6.181769e-08	-3.103700e-09	1.965781e-08	2.419860e-09	-1.338376e-10	3.228279e-08
1.963650021603604e-05	1.228533e-07	4.563844e-10	1.058217e-09	5.678757e-10	7.872357e-08	6.567717e-10	1.280567e-09	2.040201e-08	-6.353403e-10	9.820946e-09
1.964759935231813e-05	1.233433e-07	-7.168176e-11	-4.583946e-11	-3.978737e-11	5.671750e-08	1.263032e-09	-1.285128e-10	4.024624e-08	3.104616e-09	-1.618278e-09
1.965809354749888e-05	1.235361e-07	-5.084474e-11	2.746185e-10	-8.351335e-11	3.357261e-08	1.675802e-09	-4.158928e-10	5.101613e-08	3.620696e-08	-6.914555e-09
1.967408870179387e-05	1.248927e-07	3.103651e-09	1.013422e-08	2.134579e-09	1.431886e-08	4.150501e-09	-2.457604e-10	3.842436e-08	1.524032e-07	-4.112922e-08
1.967631830782473e-05	1.251275e-07	4.941405e-09	1.063027e-08	1.372819e-09	1.103950e-08	3.628308e-09	-1.450210e-09	3.497331e-08	1.780427e-07	-4.725244e-08
1.968077751988644e-05	1.256374e-07	1.165929e-08	1.280414e-08	-9.978014e-10	3.215612e-09	1.233122e-09	-4.439587e-09	2.700563e-08	2.199087e-07	-5.830205e-08
1.968969594400986e-05	1.261401e-07	3.006601e-08	3.713117e-08	-2.481567e-10	1.219363e-09	5.169552e-10	-4.202807e-09	5.768317e-09	2.190976e-07	-5.585667e-08
1.969744245187608e-05	1.254382e-07	4.513411e-08	6.450436e-08	7.331525e-10	1.030566e-09	3.736256e-10	-2.505034e-09	1.516071e-10	1.832905e-07	-3.407292e-08
1.970776502265818e-05	1.244057e-07	5.774785e-08	9.159099e-08	1.515556e-09	2.845316e-10	1.114915e-10	-1.135342e-09	4.426459e-10	1.462558e-07	-1.479705e-08
1.972185645326471e-05	1.240303e-07	6.845314e-08	1.062788e-07	3.109025e-09	-2.985963e-10	-1.043681e-10	-7.203764e-10	6.363886e-11	1.169492e-07	-8.304599e-09
1.973529315833007e-05	1.241677e-07	7.776924e-08	1.055092e-07	5.742993e-09	-8.139602e-10	-2.694252e-10	-7.721718e-10	-3.994041e-12	9.319889e-08	-8.256740e-09
1.973790175558041e-05	1.242673e-07	8.005263e-08	1.030757e-07	6.794703e-09	-9.917382e-10	-3.367013e-10	-8.213443e-10	6.059245e-12	8.770088e-08	-8.657496e-09
1.974311895008109e-05	1.246526e-07	8.684822e-08	8.898920e-08	1.293219e-08	-2.256003e-09	-8.041892e-10	-1.002409e-09	3.865642e-10	7.168681e-08	-9.951468e-09
1.975355333908246e-05	1.249108e-07	1.035732e-07	4.013205e-08	3.324799e-08	-7.171462e-09	-1.670451e-09	-1.215388e-10	4.161178e-09	3.331445e-08	-6.185636e-09
1.976301973220983e-05	1.238541e-07	1.128756e-07	8.300689e-09	3.201012e-08	-7.385396e-09	2.754026e-08	2.364354e-09	-1.443126e-08	1.027727e-08	-1.012684e-09
1.977314031192568e-05	1.220955e-07	1.088086e-07	1.068746e-09	7.139474e-09	-1.280873e-09	1.237612e-07	1.983041e-09	-9.803134e-08	-1.664781e-09	2.992828e-09
1.978099511931853e-05	1.209640e-07	9.542364e-08	-1.094753e-09	-3.055615e-09	2.350229e-09	1.396983e-07	-4.288905e-10	-1.169979e-07	-4.699107e-09	1.162473e-08
1.978948196306600e-05	1.204072e-07	7.558999e-08	-1.764626e-09	-4.274767e-09	3.679865e-09	5.031169e-08	-2.701831e-10	-4.044860e-08	-1.141663e-09	2.606312e-08
1.979536738727464e-05	1.203854e-07	6.169982e-08	-1.309155e-09	-3.430168e-09	2.547920e-09	1.049400e-08	1.301391e-09	-6.300570e-09	1.528060e-09	3.534048e-08
1.980222392449015e-05	1.204349e-07	4.655248e-08	-9.743894e-10	-2.616009e-09	6.258153e-10	1.378659e-09	5.054799e-09	-7.109808e-11	1.570820e-09	4.509720e-08
1.980807823660600e-05	1.206022e-07	3.490742e-08	-9.379107e-10	-2.156031e-09	-6.764473e-10	-1.850635e-09	1.478333e-08	-2.675622e-12	1.533301e-09	5.006554e-08
1.981646018170518e-05	1.211234e-07	2.076388e-08	1.162034e-09	-7.350430e-10	-1.962377e-09	-9.222936e-09	4.080269e-08	3.867150e-11	1.665957e-09	4.769526e-08
1.982501293495637e-05	1.216613e-07	9.251832e-09	9.448894e-09	3.209169e-09	2.722250e-08	-8.098303e-09	3.737383e-08	4.488672e-11	8.779426e-10	3.962373e-08
1.983474982481635e-05	1.222553e-07	2.081590e-09	8.392971e-09	3.485468e-09	7.662108e-08	-7.866497e-10	9.723260e-09	6.187905e-09	-7.170594e-10	2.525337e-08
1.984544939504779e-05	1.231363e-07	1.155629e-10	8.165705e-11	8.691599e-11	7.658169e-08	8.498281e-10	2.598424e-10	2.718811e-08	-3.886747e-10	2.790961e-09
1.985374006751931e-05	1.234128e-07	-1.328619e-10	-2.320960e-10	-1.304853e-10	5.606961e-08	1.275720e-09	-3.283779e-10	4.112194e-08	3.304627e-09	-3.042975e-09
1.986481315868154e-05	1.235478e-07	-4.318262e-11	1.141495e-12	-2.075243e-10	3.179460e-08	1.671535e-09	-6.426024e-10	5.267183e-08	4.094212e-08	-7.546486e-09
1.987998666899760e-05	1.246873e-07	4.625058e-09	5.910315e-09	-7.910787e-10	8.641029e-09	1.478853e-09	-2.918751e-09	4.145871e-08	1.554136e-07	-3.660888e-08
1.989576738650987e-05	1.255762e-07	2.593684e-08	3.597630e-08	-2.678357e-10	1.203152e-09	5.415046e-10	-3.567052e-09	1.015921e-08	2.121080e-07	-4.666244e-08
1.991021672991648e-05	1.250695e-07	5.065520e-08	7.453846e-08	1.283751e-09	7.806480e-11	2.332670e-11	-1.991783e-09	-4.399384e-10	1.678833e-07	-2.634072e-08
1.992601980817279e-05	1.243113e-07	6.915730e-08	9.922393e-08	3.921396e-09	-2.513863e-10	-8.360671e-11	-9.516672e-10	2.831405e-10	1.148298e-07	-1.116161e-08
1.994156018697438e-05	1.245983e-07	8.342080e-08	9.710685e-08	8.719682e-09	-1.621761e-09	-1.904310e-10	-9.484428e-10	5.768869e-10	7.942859e-08	-9.290338e-09
1.994378199367617e-05	1.246951e-07	8.599603e-08	9.283215e-08	1.039701e-08	-1.868735e-09	-3.712213e-10	-9.754733e-10	5.883718e-10	7.365329e-08	-9.635728e-09
1.994822560707973e-05	1.249323e-07	9.306869e-08	7.451119e-08	1.867590e-08	-3.488812e-09	-1.210034e-09	-9.840458e-10	1.066157e-09	5.776696e-08	-9.859560e-09
1.995711283388687e-05	1.252873e-07	1.098438e-07	1.692829e-08	4.126785e-08	-8.818039e-09	-2.088207e-09	3.496325e-10	5.310055e-09	2.348998e-08	-5.317774e-09
1.995933464058865e-05	1.249764e-07	1.131745e-07	5.874073e-09	4.430920e-08	-9.733392e-09	-1.417584e-09	1.196270e-09	7.263901e-09	1.668019e-08	-3.314392e-09
1.996377825399221e-05	1.239332e-07	1.158534e-07	8.201891e-10	3.768982e-08	-8.613100e-09	1.403617e-08	3.002564e-09	-3.554907e-10	8.390335e-09	-8.078008e-10
1.997133497766225e-05	1.225531e-07	1.135939e-07	1.708373e-09	1.202075e-08	-2.565863e-09	1.068221e-07	3.042587e-09	-8.053934e-08	-1.574817e-09	1.234411e-09
1.997748733974112e-05	1.213685e-07	1.047469e-07	-2.232837e-10	-1.114403e-09	1.164636e-09	1.666521e-07	2.465906e-10	-1.387139e-07	-6.853104e-09	6.169638e-09
1.998433859494920e-05	1.204864e-07	8.915746e-08	-1.992875e-09	-4.788630e-09	3.474777e-09	1.128911e-07	-1.094970e-09	-9.497490e-08	-5.571042e-09	1.729737e-08
1.998892105825535e-05	1.203740e-07	7.785157e-08	-1.838474e-09	-4.433648e-09	3.827484e-09	5.408075e-08	-4.553524e-10	-4.357616e-08	-1.701023e-09	2.487111e-08
1.999569191789755e-05	1.203931e-07	6.170976e-08	-1.323693e-09	-3.452141e-09	2.495509e-09	1.057504e-08	1.510193e-09	-6.409750e-09	1.485431e-09	3.534333e-08
2.000418199288773e-05	1.204711e-07	4.315789e-08	-9.695937e-10	-2.488956e-09	2.733907e-10	6.123582e-10	7.041414e-09	-1.440995e-11	1.528478e-09	4.687753e-08
2.001010316216049e-05	1.206850e-07	3.175494e-08	-9.030033e-10	-2.031388e-09	-1.132638e-09	-3.197107e-09	1.932685e-08	-5.163314e-12	1.555073e-09	5.066886e-08
2.001890018681601e-05	1.212771e-07	1.765022e-08	3.422717e-09	2.206153e-10	1.488995e-09	-1.064134e-08	4.591155e-08	6.388785e-11	1.627627e-09	4.560881e-08
2.002829250074784e-05	1.218529e-07	6.459390e-09	1.118550e-08	4.230796e-09	4.126063e-08	-5.091741e-09	2.629787e-08	2.847710e-10	4.128420e-10	3.549730e-08
2.003811215662867e-05	1.224823e-07	1.190186e-09	4.311511e-09	1.922831e-09	8.161494e-08	1.672343e-10	4.185715e-09	9.798111e-09	-1.008251e-09	1.929488e-08
2.004815484615269e-05	1.231898e-07	6.664401e-11	3.434199e-11	4.010277e-11	7.349361e-08	9.423045e-10	1.298565e-10	3.009956e-08	2.480508e-11	1.398172e-09
2.005779290471426e-05	1.233758e-07	-1.013534e-10	5.621152e-11	-1.667200e-11	4.957439e-08	1.445443e-09	-1.348882e-10	4.514835e-08	6.827717e-09	-2.267703e-09
2.006909414415152e-05	1.235286e-07	-1.937956e-10	3.674888e-09	1.581284e-09	2.862411e-08	3.105889e-09	7.509662e-10	5.411610e-08	2.818101e-08	-1.068729e-08
2.007183701604931e-05	1.236824e-07	-2.203027e-10	3.131394e-09	1.199710e-09	2.343193e-08	3.059047e-09	1.965680e-10	5.621050e-08	4.497742e-08	-1.413219e-08
2.007732275984489e-05	1.243489e-07	8.447688e-10	9.457033e-10	-7.896229e-10	1.195925e-08	1.775284e-09	-2.481381e-09	5.455466e-08	1.110237e-07	-2.928822e-08
2.008829424743605e-05	1.257950e-07	1.383794e-08	1.598702e-08	-9.917813e-10	2.691568e-09	9.858455e-10	-4.606503e-09	2.363509e-08	2.129885e-07	-5.883642e-08
2.009879156108792e-05	1.257637e-07	3.547486e-08	4.831180e-08	1.582102e-10	1.134395e-09	4.595267e-10	-3.350959e-09	3.364499e-09	2.067801e-07	-4.510379e-08
2.010880334695181e-05	1.247859e-07	5.150777e-08	8.034989e-08	1.034486e-09	5.045792e-10	1.851791e-10	-1.622148e-09	1.300136e-10	1.647996e-07	-2.174680e-08
2.011997517846826e-05	1.241008e-07	6.191452e-08	1.009176e-07	1.861079e-09	5.165501e-12	7.713939e-12	-8.123905e-10	2.337030e-10	1.347609e-07	-1.017116e-08
2.013296961614165e-05	1.240787e-07	7.122383e-08	1.060720e-07	4.178213e-09	-5.289743e-10	-1.887287e-10	-7.604950e-10	1.501417e-11	1.096642e-07	-8.395537e-09
2.014971638319771e-05	1.246685e-07	8.606827e-08	9.135133e-08	1.065150e-08	-1.649361e-09	-5.814848e-10	-9.611954e-10	9.678132e-11	7.387274e-08	-1.024256e-08
2.015220530808313e-05	1.248422e-07	8.943900e-08	8.438095e-08	1.340242e-08	-2.206175e-09	-7.755782e-10	-1.001517e-09	2.366537e-10	6.641233e-08	-1.046891e-08
2.015718315785396e-05	1.250473e-07	9.790134e-08	6.053551e-08	2.464326e-08	-4.907807e-09	-1.592579e-09	-7.943836e-10	1.974120e-09	4.684896e-08	-8.809311e-09
2.016713885739561e-05	1.243335e-07	1.107228e-07	1.779526e-08	3.520285e-08	-7.977886e-09	1.269152e-08	1.534302e-09	-3.925500e-09	1.666098e-08	-2.444985e-09
2.017834667433219e-05	1.223850e-07	1.118152e-07	1.825063e-09	1.133192e-08	-2.491685e-09	1.091734e-07	2.558349e-09	-8.394083e-08	-1.176556e-09	1.809924e-09
2.018525293271342e-05	1.211764e-07	1.018821e-07	-3.489840e-10	-1.295787e-09	1.347954e-09	1.538102e-07	2.276439e-10	-1.273898e-07	-5.815217e-09	7.878361e-09
2.019376786268089e-05	1.204592e-07	8.221521e-08	-1.895607e-09	-4.521611e-09	3.728358e-09	8.140532e-08	-7.416222e-10	-6.752523e-08	-3.094677e-09	2.156599e-08
2.019840113401525e-05	1.203894e-07	7.107808e-08	-1.629282e-09	-4.018310e-09	3.558645e-09	3.282823e-08	1.378644e-10	-2.521959e-08	2.984141e-11	2.909913e-08
2.020585841311962e-05	1.204110e-07	5.392360e-08	-1.130439e-09	-3.011831e-09	1.586163e-09	4.310064e-09	3.117323e-09	-1.732388e-09	1.716093e-09	4.035780e-08
2.021375334884402e-05	1.205607e-07	3.752945e-08	-9.620964e-10	-2.268302e-09	-3.107969e-10	-9.686528e-10	1.200432e-08	-7.422228e-13	1.565871e-09	4.915547e-08
2.022090881571786e-05	1.209200e-07	2.474095e-08	-2.437287e-10	-1.480199e-09	-2.036911e-09	-6.815774e-09	3.216806e-08	9.509161e-12	1.662307e-09	5.009130e-08
2.022900460909144e-05	1.214391e-07	1.265323e-08	7.259282e-09	1.879967e-09	1.714723e-08	-1.041956e-08	4.578241e-08	1.020986e-12	1.253174e-09	4.395666e-08
2.023855926554040e-05	1.220450e-07	3.560461e-09	1.150812e-08	4.542385e-09	6.608884e-08	-2.534693e-09	1.756337e-08	3.412561e-09	-2.717566e-10	3.066094e-08
2.025052491839674e-05	1.230048e-07	2.618534e-10	3.700114e-10	2.555919e-10	7.646570e-08	7.538177e-10	6.513551e-10	2.417031e-08	-4.404398e-10	6.053747e-09
2.026047011416423e-05	1.233870e-07	-1.110221e-10	-2.628392e-10	-1.319117e-10	5.502238e-08	1.271091e-09	-3.028702e-10	4.136957e-08	3.670822e-09	-2.553116e-09
2.027137629141684e-05	1.235644e-07	-2.237297e-11	1.620794e-10	-1.569089e-10	3.137352e-08	1.680118e-09	-5.629522e-10	5.196887e-08	4.078432e-08	-7.852555e-09
2.028671637405558e-05	1.249815e-07	3.452371e-09	9.516251e-09	1.652839e-09	1.296564e-08	4.003824e-09	-8.725391e-10	3.820100e-08	1.590476e-07	-4.199359e-08
2.028870184485751e-05	1.251877e-07	5.212767e-09	1.011853e-08	9.995080e-10	1.009017e-08	3.481481e-09	-1.895304e-09	3.495024e-08	1.822539e-07	-4.770461e-08
2.029267278646137e-05	1.256430e-07	1.126587e-08	1.231578e-08	-1.016251e-09	3.274494e-09	1.253748e-09	-4.468169e-09	2.738802e-08	2.205835e-07	-5.874193e-08
2.030061466966909e-05	1.261880e-07	2.754937e-08	3.338438e-08	-4.269494e-10	1.274503e-09	5.538162e-10	-4.441577e-09	7.261598e-09	2.243124e-07	-5.877743e-08
2.030826595191111e-05	1.255539e-07	4.280882e-08	6.031436e-08	5.820583e-10	1.063490e-09	3.933242e-10	-2.735199e-09	6.559695e-10	1.896795e-07	-3.717907e-08
2.031825351325989e-05	1.245084e-07	5.590776e-08	8.829690e-08	1.350079e-09	3.656681e-10	1.405749e-10	-1.260836e-09	4.398879e-10	1.515456e-07	-1.661396e-08
